file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	paired.end	background	reads.per.mb.bpr	coverage.bpr	gene
recql1-1-a1h5-hkt-r49-c51_S447_.processed.bam	1	G	0.008333666	0.181184075	0.211059056	0.210372317	pe	0.031686674	54	0.39	RECQL1
recql1-1-a1h5-hkt-r49-c55_S451_.processed.bam	1	G	0.012992367	0.152221702	0.194677399	0.193527872	pe	0.027321666	88	0.62	RECQL1
recql1-1-a1h5-hkt-r49-c56_S452_.processed.bam	1	G	0.014346161	0.180252268	0.207790189	0.207743948	pe	0.10387316	96	0.69	RECQL1
recql1-1-a1h5-hkt-r49-c57_S453_.processed.bam	1	G	0.014110191	0.160458056	0.199079062	0.198554658	pe	0.052904252	95	0.68	RECQL1
recql1-1-a1h5-hkt-r49-c58_S454_.processed.bam	1	G	0.016227621	0.150988344	0.201253691	0.200548305	pe	0.059383845	110	0.78	RECQL1
recql1-1-a1h5-hkt-r49-c59_S455_.processed.bam	1	G	0.015505285	0.144445142	0.191925781	0.191029874	pe	0.031779922	105	0.74	RECQL1
recql1-1-a1h5-hkt-r49-c60_S456_.processed.bam	1	G	0.014833264	0.147431625	0.195117319	0.193951535	pe	0.031487031	101	0.71	RECQL1
recql1-1-a1h5-hkt-r49-c61_S457_.processed.bam	1	G	0.013958128	0.147892126	0.19368777	0.192766734	pe	0.029534931	96	0.67	RECQL1
recql1-1-a1h5-hkt-r49-c62_S458_.processed.bam	1	G	0.015975413	0.142809683	0.191442544	0.190375064	pe	0.045389354	109	0.77	RECQL1
recql1-1-a1h5-hkt-r49-c63_S459_.processed.bam	1	G	0.011836598	0.157276654	0.197344189	0.196011089	pe	0.037420676	80	0.57	RECQL1
recql1-1-a1h5-hkt-r49-c64_S460_.processed.bam	1	G	0.015695835	0.143707074	0.192224641	0.190915001	pe	0.045214063	107	0.75	RECQL1
recql1-1-a1h5-hkt-r49-c65_S461_.processed.bam	1	G	0.016346057	0.142626424	0.19124796	0.189659684	pe	0.048170786	111	0.78	RECQL1
recql1-1-a1h5-hkt-r49-c66_S462_.processed.bam	1	G	0.016145923	0.14093776	0.189650281	0.188492928	pe	0.041360828	110	0.77	RECQL1
recql1-1-a1h5-hkt-r49-c67_S463_.processed.bam	1	G	0.015831846	0.141039913	0.190328974	0.189178389	pe	0.032218373	108	0.76	RECQL1
recql1-1-a1h5-hkt-r49-c69_S465_.processed.bam	1	G	0.015826835	0.142121295	0.193008256	0.190150114	pe	0.031287468	109	0.76	RECQL1
recql1-1-a1h5-hkt-r49-c70_S466_.processed.bam	1	G	0.016252687	0.148189776	0.195719323	0.19400976	pe	0.056515486	111	0.77	RECQL1
recql1-1-a1h5-hkt-r50-c39_S471_.processed.bam	1	G	0.006289757	0.228724381	0.255493058	0.255372037	pe	0.072602963	42	0.3	RECQL1
recql1-1-a1h5-hkt-r50-c40_S472_.processed.bam	1	G	0.004472715	0.382016592	0.284264914	0.277800819	pe	0.030116484	35	0.21	RECQL1
recql1-1-a1h5-hkt-r50-c45_S477_.processed.bam	1	G	0.008393349	0.217327163	0.222054025	0.217922523	pe	0.01301417	57	0.4	RECQL1
recql1-1-a1h5-hkt-r50-c46_S478_.processed.bam	1	G	0.007055983	0.245520657	0.23322361	0.228950007	pe	0.013703863	48	0.33	RECQL1
recql1-1-a1h5-hkt-r50-c53_S485_.processed.bam	1	G	0.007947879	0.17990076	0.215289751	0.214600744	pe	0.016651425	53	0.37	RECQL1
recql1-1-a1h5-hkt-r50-c55_S487_.processed.bam	2	G	0.011117967	0.197760384	0.212577107	0.21227647	pe	0.075636961	74	0.53	RECQL1
recql1-1-a1h5-hkt-r50-c56_S488_.processed.bam	2	G	0.011561536	0.163976427	0.198263181	0.197397135	pe	0.04563981	79	0.56	RECQL1
recql1-1-a1h5-hkt-r50-c57_S489_.processed.bam	2	G	0.011554939	0.156884371	0.195175009	0.194214138	pe	0.043796292	79	0.56	RECQL1
recql1-1-a1h5-hkt-r50-c58_S490_.processed.bam	2	G	0.012647204	0.169090293	0.203130749	0.202917295	pe	0.060859155	86	0.61	RECQL1
recql1-1-a1h5-hkt-r50-c59_S491_.processed.bam	2	G	0.012871172	0.154163142	0.196364012	0.196332621	pe	0.029881592	87	0.62	RECQL1
recql1-1-a1h5-hkt-r50-c60_S492_.processed.bam	2	G	0.012403204	0.16594377	0.200662723	0.200416449	pe	0.052983681	84	0.6	RECQL1
recql1-1-a1h5-hkt-r50-c61_S493_.processed.bam	2	G	0.010332371	0.161089159	0.199089105	0.198300309	pe	0.046225077	71	0.5	RECQL1
recql1-1-a1h5-hkt-r50-c62_S494_.processed.bam	2	G	0.013008287	0.153554425	0.195657587	0.194678059	pe	0.032450897	89	0.63	RECQL1
recql1-1-a1h5-hkt-r50-c65_S497_.processed.bam	2	G	0.013757478	0.160081929	0.201480635	0.20074022	pe	0.055435221	94	0.66	RECQL1
recql1-1-a1h5-hkt-r50-c66_S498_.processed.bam	2	G	0.012206532	0.155010951	0.198577302	0.197562876	pe	0.059999299	82	0.59	RECQL1
recql1-1-a1h5-hkt-r50-c67_S499_.processed.bam	2	G	0.013144522	0.145909765	0.192915793	0.191575637	pe	0.029115838	90	0.63	RECQL1
recql1-1-a1h5-hkt-r50-c68_S500_.processed.bam	2	G	0.013024394	0.147788451	0.20366867	0.202013974	pe	0.03192754	88	0.62	RECQL1
recql1-1-a1h5-hkt-r50-c69_S501_.processed.bam	2	G	0.013424405	0.151309692	0.199702313	0.197408013	pe	0.034927957	93	0.64	RECQL1
recql1-1-a1h5-hkt-r50-c70_S502_.processed.bam	2	G	0.013643054	0.156634417	0.199875414	0.198974295	pe	0.043029396	93	0.65	RECQL1
recql1-1-a1h5-hkt-r51-c40_S508_.processed.bam	1	G	0.00926935	0.177838831	0.20589587	0.204403112	pe	0.012917995	63	0.44	RECQL1
recql1-1-a1h5-hkt-r51-c42_S510_.processed.bam	1	G	0.006034308	0.200076499	0.21081507	0.21040499	pe	0.013309378	41	0.29	RECQL1
recql1-1-a1h5-hkt-r51-c43_S511_.processed.bam	1	G	0.007761699	0.181498327	0.215588701	0.212343923	pe	0.020355081	53	0.36	RECQL1
recql1-1-a1h5-hkt-r51-c45_S513_.processed.bam	1	G	0.008588047	0.171124636	0.204190606	0.20330611	pe	0.013273249	57	0.41	RECQL1
recql1-1-a1h5-hkt-r51-c47_S515_.processed.bam	1	G	0.004845392	0.222133618	0.218969351	0.218792873	pe	0.015585771	31	0.23	RECQL1
recql1-1-a1h5-hkt-r51-c48_S516_.processed.bam	1	G	0.006997779	0.254499406	0.231902587	0.230312501	pe	0.021178066	48	0.33	RECQL1
recql1-1-a1h5-hkt-r51-c49_S517_.processed.bam	1	G	0.007569489	0.193540084	0.212985126	0.212347277	pe	0.015088627	50	0.36	RECQL1
recql1-1-a1h5-hkt-r51-c51_S519_.processed.bam	1	G	0.00754497	0.195455059	0.215574273	0.214391595	pe	0.020175829	50	0.35	RECQL1
recql1-1-a1h5-hkt-r51-c52_S520_.processed.bam	1	G	0.007275391	0.192263018	0.227074395	0.219399419	pe	0.014758962	49	0.34	RECQL1
recql5-2-a1h5-hkt-f05-r2-c5_S968_.processed.bam	1	G	0.006859845	0.205302574	0.212904627	0.211958481	pe	0.054208301	46	0.33	RECQL5
recql5-2-a1h5-hkt-f05-r2-c6_S969_.processed.bam	1	G	0.008826069	0.198832735	0.209687595	0.20903566	pe	0.0663129	59	0.42	RECQL5
recql5-2-a1h5-hkt-f05-r3-c2_S970_.processed.bam	1	G	0.007601631	0.20661404	0.209065696	0.208329989	pe	0.065456385	51	0.36	RECQL5
recql5-2-a1h5-hkt-f05-r3-c3_S971_.processed.bam	1	G	0.006652185	0.205893842	0.214966999	0.213507724	pe	0.028053462	44	0.32	RECQL5
recql5-2-a1h5-hkt-f05-r4-c2_S975_.processed.bam	1	G	0.006683826	0.197287437	0.208909056	0.208046338	pe	0.044823545	45	0.32	RECQL5
recql5-2-a1h5-hkt-f05-r4-c3_S976_.processed.bam	1	G	0.007387406	0.18973114	0.20726709	0.20616175	pe	0.045680257	49	0.35	RECQL5
recql5-2-a1h5-hkt-f05-r4-c5_S978_.processed.bam	1	G	0.007466356	0.192756609	0.209514032	0.208323054	pe	0.043116029	50	0.36	RECQL5
recql5-2-a1h5-hkt-f05-r4-c6_S979_.processed.bam	1	G	0.007417489	0.195132796	0.209579056	0.208543735	pe	0.042637318	50	0.35	RECQL5
recql5-2-a1h5-hkt-f06-r2-c3_S991_.processed.bam	1	G	0.006415924	0.214870369	0.215139629	0.213823062	pe	0.051560486	43	0.31	RECQL5
recql5-2-a1h5-hkt-f06-r3-c2_S995_.processed.bam	1	G	0.005588528	0.216105578	0.216122204	0.215059806	pe	0.032012811	38	0.27	RECQL5
recql5-2-a1h5-hkt-f06-r4-c4_S1002_.processed.bam	1	G	0.006452728	0.199941924	0.212657444	0.211196061	pe	0.032239672	44	0.31	RECQL5
recql5-2-a1h5-hkt-f06-r4-c6_S1004_.processed.bam	1	G	0.006154413	0.200799673	0.212550883	0.212011613	pe	0.031055301	41	0.29	RECQL5
recql5-2-a1h5-hkt-f06-r5-c3_S1006_.processed.bam	1	G	0.006622379	0.199980621	0.211662229	0.209951784	pe	0.033966089	45	0.32	RECQL5
recql5-2-a1h5-hkt-f06-r5-c4_S1007_.processed.bam	1	G	0.005743787	0.211609287	0.216225868	0.215352162	pe	0.040520223	39	0.28	RECQL5
recql5-2-a1h5-hkt-f06-r5-c5_S1008_.processed.bam	1	G	0.007511825	0.193895553	0.210754966	0.20941054	pe	0.03915144	51	0.36	RECQL5
recql5-2-a1h5-hkt-f06-r5-c6_S1009_.processed.bam	1	G	0.005428368	0.211955186	0.217915542	0.217477729	pe	0.047523894	36	0.26	RECQL5
recql5-2-a1h5-hkt-r44-c55_S271_.processed.bam	1	G	0.005432114	0.212336705	0.21983923	0.218588957	pe	0.02201636	36	0.25	RECQL5
recql5-2-a1h5-hkt-r44-c56_S272_.processed.bam	1	G	0.007015343	0.190793472	0.213915058	0.213412135	pe	0.036747303	46	0.33	RECQL5
recql5-2-a1h5-hkt-r44-c58_S274_.processed.bam	1	G	0.024356772	0.131822941	0.186905871	0.183674613	pe	0.031454053	150	1.08	RECQL5
recql5-2-a1h5-hkt-r44-c59_S275_.processed.bam	1	G	0.008302343	0.180562024	0.211443178	0.209737333	pe	0.022134723	55	0.38	RECQL5
recql5-2-a1h5-hkt-r44-c60_S276_.processed.bam	1	G	0.006652272	0.199395263	0.218059772	0.216321779	pe	0.019795714	44	0.31	RECQL5
recql5-2-a1h5-hkt-r44-c62_S278_.processed.bam	1	G	0.025016995	0.124461588	0.185738903	0.180744046	pe	0.017005996	153	1.1	RECQL5
recql5-2-a1h5-hkt-r44-c64_S280_.processed.bam	1	G	0.007137558	0.19931833	0.217264181	0.215309375	pe	0.028039944	48	0.33	RECQL5
recql5-2-a1h5-hkt-r44-c65_S281_.processed.bam	1	G	0.007910096	0.19065922	0.214891042	0.213369493	pe	0.021443036	52	0.37	RECQL5
recql5-2-a1h5-hkt-r44-c66_S282_.processed.bam	1	G	0.004739075	0.228110478	0.229457381	0.228098389	pe	0.028418683	32	0.22	RECQL5
recql5-2-a1h5-hkt-r44-c67_S283_.processed.bam	1	G	0.004502596	0.232933343	0.230955995	0.228876385	pe	0.026375296	31	0.21	RECQL5
recql5-2-a1h5-hkt-r45-c40_S292_.processed.bam	1	G	0.004527814	0.228828224	0.215927733	0.215478319	pe	0.039785264	32	0.22	RECQL5
recql5-2-a1h5-hkt-r45-c43_S295_.processed.bam	1	G	0.007871721	0.225959991	0.215728108	0.215307761	pe	0.084254908	53	0.38	RECQL5
recql5-2-a1h5-hkt-r45-c44_S296_.processed.bam	1	G	0.007843713	0.20498827	0.207963494	0.207563848	pe	0.065015097	53	0.38	RECQL5
recql5-2-a1h5-hkt-r45-c47_S299_.processed.bam	1	G	0.005958355	0.207484798	0.211120996	0.21031448	pe	0.058970491	41	0.29	RECQL5
recql5-2-a1h5-hkt-r45-c48_S300_.processed.bam	1	G	0.007224145	0.193825323	0.207473716	0.205670964	pe	0.047795472	49	0.35	RECQL5
recql5-2-a1h5-hkt-r45-c50_S302_.processed.bam	1	G	0.00728235	0.191958225	0.206708981	0.205257949	pe	0.030422165	49	0.35	RECQL5
recql5-2-a1h5-hkt-r45-c51_S303_.processed.bam	1	G	0.007865385	0.186934212	0.205765714	0.204239978	pe	0.035583299	54	0.38	RECQL5
recql5-2-a1h5-hkt-r45-c52_S304_.processed.bam	1	G	0.008666765	0.18014386	0.203124006	0.203038964	pe	0.026707966	57	0.42	RECQL5
recql5-2-a1h5-hkt-r45-c53_S305_.processed.bam	1	G	0.012975542	0.153621214	0.196773885	0.195187767	pe	0.031161828	87	0.62	RECQL5
recql5-2-a1h5-hkt-r45-c55_S307_.processed.bam	1	G	0.00582231	0.219407456	0.220412537	0.219577694	pe	0.045198939	39	0.27	RECQL5
recql5-2-a1h5-hkt-r45-c57_S309_.processed.bam	1	G	0.007097456	0.188387309	0.214843937	0.214196127	pe	0.023843397	46	0.33	RECQL5
recql5-2-a1h5-hkt-r45-c58_S310_.processed.bam	1	G	0.008810833	0.190991293	0.214155158	0.212607339	pe	0.041744618	58	0.41	RECQL5
recql5-2-a1h5-hkt-r45-c59_S311_.processed.bam	1	G	0.009004196	0.174946626	0.20652381	0.204453785	pe	0.018031018	59	0.42	RECQL5
recql5-2-a1h5-hkt-r45-c60_S312_.processed.bam	1	G	0.007133938	0.202547491	0.215793018	0.214332715	pe	0.051977536	47	0.33	RECQL5
recql5-2-a1h5-hkt-r45-c61_S313_.processed.bam	1	G	0.008630232	0.183823744	0.212207405	0.210394111	pe	0.022108063	57	0.4	RECQL5
recql5-2-a1h5-hkt-r45-c62_S314_.processed.bam	1	G	0.008039759	0.187640951	0.217138823	0.214694129	pe	0.024190141	53	0.37	RECQL5
recql5-2-a1h5-hkt-r45-c65_S317_.processed.bam	1	G	0.005541786	0.216421015	0.222648677	0.221605006	pe	0.036481464	37	0.26	RECQL5
recql5-2-a1h5-hkt-r45-c66_S318_.processed.bam	1	G	0.005754995	0.207948077	0.219235983	0.217820703	pe	0.028348337	39	0.27	RECQL5
recql5-2-a1h5-hkt-r45-c67_S319_.processed.bam	1	G	0.005185314	0.218270947	0.223056754	0.222363973	pe	0.019084135	35	0.24	RECQL5
recql5-2-a1h5-hkt-r46-c43_S331_.processed.bam	1	G	0.008728681	0.177637785	0.200313271	0.198334671	pe	0.025471817	60	0.42	RECQL5
recql5-2-a1h5-hkt-r46-c46_S334_.processed.bam	1	G	0.0078758	0.23394077	0.217532798	0.217219733	pe	0.082897471	52	0.38	RECQL5
recql5-2-a1h5-hkt-r46-c47_S335_.processed.bam	1	G	0.005774449	0.215687753	0.213611139	0.213432838	pe	0.066616596	39	0.28	RECQL5
recql5-2-a1h5-hkt-r46-c48_S336_.processed.bam	1	G	0.007813618	0.198779011	0.206446122	0.205250691	pe	0.050989836	53	0.37	RECQL5
recql5-2-a1h5-hkt-r46-c50_S338_.processed.bam	1	G	0.006890406	0.196949943	0.206739549	0.206198013	pe	0.042118442	47	0.33	RECQL5
recql5-2-a1h5-hkt-r46-c54_S342_.processed.bam	1	G	0.007933028	0.183367521	0.208050009	0.207366252	pe	0.029167465	54	0.38	RECQL5
recql5-2-a1h5-hkt-r46-c55_S343_.processed.bam	1	G	0.00574269	0.212185442	0.218797802	0.217957228	pe	0.025044223	38	0.27	RECQL5
recql5-2-a1h5-hkt-r46-c60_S348_.processed.bam	1	G	0.00884167	0.178485428	0.211457613	0.210383404	pe	0.02224809	58	0.41	RECQL5
recql5-2-a1h5-hkt-r46-c61_S349_.processed.bam	1	G	0.006495351	0.205403316	0.218069094	0.216749723	pe	0.026947289	43	0.3	RECQL5
recql5-2-a1h5-hkt-r46-c62_S350_.processed.bam	1	G	0.007914775	0.189880892	0.214143551	0.212242492	pe	0.019209093	53	0.37	RECQL5
recql5-2-a1h5-hkt-r46-c63_S351_.processed.bam	1	G	0.005581902	0.217580986	0.220041122	0.218860483	pe	0.022835554	37	0.26	RECQL5
recql5-2-a1h5-hkt-r47-c40_S364_.processed.bam	1	G	0.004867964	0.224222362	0.216566233	0.216097532	pe	0.037669613	34	0.24	RECQL5
recql5-2-a1h5-hkt-r47-c44_S368_.processed.bam	1	G	0.008436519	0.177458897	0.202467081	0.200334396	pe	0.031345986	58	0.4	RECQL5
recql5-2-a1h5-hkt-r47-c45_S369_.processed.bam	1	G	0.007918184	0.184456613	0.20366881	0.202334731	pe	0.031174796	54	0.38	RECQL5
recql5-2-a1h5-hkt-r47-c46_S370_.processed.bam	1	G	0.008704954	0.17767219	0.203875874	0.201534338	pe	0.019685843	59	0.42	RECQL5
recql5-2-a1h5-hkt-r47-c47_S371_.processed.bam	1	G	0.004512493	0.223859641	0.218723434	0.217383151	pe	0.03011721	31	0.22	RECQL5
recql5-2-a1h5-hkt-r47-c48_S372_.processed.bam	1	G	0.008032187	0.190227077	0.206536233	0.205213627	pe	0.0602542	55	0.39	RECQL5
recql5-2-a1h5-hkt-r47-c50_S374_.processed.bam	1	G	0.008039009	0.185523619	0.205801934	0.204468517	pe	0.028121279	55	0.39	RECQL5
recql5-2-a1h5-hkt-r47-c51_S375_.processed.bam	1	G	0.008004667	0.178092596	0.202561807	0.200773146	pe	0.027123879	55	0.38	RECQL5
recql5-2-a1h5-hkt-r47-c53_S377_.processed.bam	1	G	0.008573444	0.180290878	0.203461186	0.20196432	pe	0.030950755	59	0.41	RECQL5
recql5-2-a1h5-hkt-r47-c54_S378_.processed.bam	1	G	0.008355598	0.179957314	0.211045813	0.206320245	pe	0.03714574	58	0.4	RECQL5
recql5-2-a1h5-hkt-r47-c55_S379_.processed.bam	1	G	0.009082921	0.1849384	0.210598886	0.208722031	pe	0.01711996	58	0.41	RECQL5
recql5-2-a1h5-hkt-r47-c56_S380_.processed.bam	1	G	0.007133308	0.209128114	0.217674645	0.216293125	pe	0.038271505	47	0.33	RECQL5
recql5-2-a1h5-hkt-r47-c58_S382_.processed.bam	1	G	0.00823777	0.18402936	0.212692298	0.211940922	pe	0.027840321	53	0.38	RECQL5
recql5-2-a1h5-hkt-r47-c63_S387_.processed.bam	1	G	0.004980485	0.228726827	0.22737021	0.226298305	pe	0.025354396	33	0.23	RECQL5
recql5-2-a1h5-hkt-r47-c64_S388_.processed.bam	1	G	0.006175144	0.230040921	0.21902789	0.218476916	pe	0.048616286	41	0.29	RECQL5
recql5-2-a1h5-hkt-r47-c65_S389_.processed.bam	1	G	0.007026924	0.196668321	0.218770774	0.218056036	pe	0.025020476	45	0.32	RECQL5
recql5-2-a1h5-hkt-r47-c66_S390_.processed.bam	1	G	0.00467911	0.226440699	0.224400146	0.224001739	pe	0.0252947	31	0.22	RECQL5
recql5-2-fdu-single-f5-r2-c2_S101_.trimmed.mdup.bam	1	G	0.009057827	0.174512257	0.203767742	0.203025902	pe	0.055574953	58	0.43	RECQL5
recql5-2-fdu-single-f5-r2-c3_S102_.trimmed.mdup.bam	1	G	0.018609082	0.140205073	0.194895218	0.193136979	pe	0.04928701	122	0.88	RECQL5
recql5-2-fdu-single-f5-r2-c5_S104_.trimmed.mdup.bam	1	G	0.014864362	0.151890268	0.196878998	0.196354839	pe	0.057760554	93	0.69	RECQL5
recql5-2-fdu-single-f5-r2-c6_S105_.trimmed.mdup.bam	1	G	0.008402752	0.182155249	0.206294078	0.20584624	pe	0.046664551	53	0.39	RECQL5
recql5-2-fdu-single-f5-r3-c5_S109_.trimmed.mdup.bam	1	G	0.007215495	0.194420401	0.211184748	0.210519348	pe	0.052744836	46	0.34	RECQL5
recql5-2-fdu-single-f5-r3-c6_S110_.trimmed.mdup.bam	1	G	0.016041422	0.150489508	0.205358067	0.203190026	pe	0.035778442	101	0.73	RECQL5
recql5-2-fdu-single-f5-r4-c3_S112_.trimmed.mdup.bam	1	G	0.00764559	0.185354737	0.210319559	0.209765089	pe	0.043336319	49	0.36	RECQL5
recql5-2-fdu-single-f5-r5-c2_S116_.trimmed.mdup.bam	1	G	0.00678921	0.202051243	0.205649589	0.205555514	pe	0.044868521	43	0.32	RECQL5
recql5-2-fdu-single-f5-r5-c3_S117_.trimmed.mdup.bam	1	G	0.012102923	0.156148156	0.199334286	0.198734986	pe	0.045072391	74	0.55	RECQL5
recql5-2-fdu-single-f5-r5-c4_S118_.trimmed.mdup.bam	1	G	0.020525777	0.141233232	0.194387734	0.192455139	pe	0.042326573	127	0.93	RECQL5
recql5-2-fdu-single-f5-r6-c2_S121_.trimmed.mdup.bam	1	G	0.020273287	0.137045029	0.193930648	0.192419698	pe	0.037942923	128	0.94	RECQL5
recql5-2-fdu-single-f5-r6-c3_S122_.trimmed.mdup.bam	1	G	0.01676885	0.146419957	0.195867919	0.194575457	pe	0.057688687	103	0.76	RECQL5
recql5-2-fdu-single-f5-r6-c4_S123_.trimmed.mdup.bam	1	G	0.010645351	0.170755257	0.205194547	0.204483329	pe	0.037799301	68	0.5	RECQL5
recql5-2-fdu-single-f5-r6-c5_S124_.trimmed.mdup.bam	1	G	0.00984373	0.169989014	0.203156324	0.202305206	pe	0.050344664	63	0.46	RECQL5
recql5-2-fdu-single-f6-r2-c4_S128_.trimmed.mdup.bam	1	G	0.009368744	0.174429279	0.204840672	0.204383426	pe	0.049739144	60	0.44	RECQL5
recql5-2-fdu-single-f6-r2-c6_S130_.trimmed.mdup.bam	1	G	0.01294632	0.164211297	0.207308135	0.206649924	pe	0.032768787	83	0.61	RECQL5
recql5-2-fdu-single-f6-r3-c2_S131_.trimmed.mdup.bam	1	G	0.008483645	0.173218223	0.209392317	0.208646378	pe	0.030914782	55	0.4	RECQL5
recql5-2-fdu-single-f6-r3-c3_S132_.trimmed.mdup.bam	1	G	0.007135498	0.198463645	0.21283327	0.212613233	pe	0.034167966	46	0.34	RECQL5
recql5-2-fdu-single-f6-r3-c4_S133_.trimmed.mdup.bam	1	G	0.006997182	0.203053567	0.202944304	0.201979453	pe	0.047902051	44	0.34	RECQL5
recql5-2-fdu-single-f6-r3-c5_S134_.trimmed.mdup.bam	1	G	0.012394557	0.159459651	0.20221944	0.201334483	pe	0.034054612	79	0.58	RECQL5
recql5-2-fdu-single-f6-r3-c6_S135_.trimmed.mdup.bam	1	G	0.011782529	0.163523984	0.203595622	0.202727767	pe	0.057456404	76	0.56	RECQL5
recql5-2-fdu-single-f6-r4-c2_S136_.trimmed.mdup.bam	1	G	0.004919481	0.222179048	0.217867048	0.217398592	pe	0.050656242	32	0.24	RECQL5
recql5-2-fdu-single-f6-r4-c6_S140_.trimmed.mdup.bam	1	G	0.007845736	0.186999426	0.217238499	0.216117616	pe	0.030321824	52	0.38	RECQL5
recql5-2-fdu-single-f6-r5-c2_S141_.trimmed.mdup.bam	1	G	0.005729121	0.214093901	0.222275988	0.222265613	pe	0.038168876	37	0.28	RECQL5
recql5-2-fdu-single-f6-r5-c4_S143_.trimmed.mdup.bam	1	G	0.010709452	0.178637422	0.219769866	0.21949723	pe	0.044390368	68	0.51	RECQL5
recql5-2-fdu-single-f6-r6-c2_S146_.trimmed.mdup.bam	1	G	0.005866175	0.225302202	0.217658011	0.217530327	pe	0.095085167	38	0.28	RECQL5
recql5-2-fdu-single-f6-r6-c3_S147_.trimmed.mdup.bam	1	G	0.007997266	0.18474016	0.208650085	0.207996642	pe	0.043695003	52	0.38	RECQL5
recql5-2-fdu-single-f6-r6-c4_S148_.trimmed.mdup.bam	1	G	0.006755937	0.195200883	0.212974788	0.212430328	pe	0.054756487	44	0.32	RECQL5
recql5-2-fdu-single-f6-r6-c5_S149_.trimmed.mdup.bam	1	G	0.007578861	0.186160756	0.207750873	0.207252999	pe	0.046794162	49	0.36	RECQL5
rtel-1-a1h5-hkt-f09-r2-c2_S1065_.processed.bam	1	G	0.005679269	0.219872171	0.215322822	0.214970407	pe	0.020754958	37	0.27	RTEL1
rtel-1-a1h5-hkt-f09-r2-c3_S1066_.processed.bam	1	G	0.00971286	0.174380384	0.203944702	0.203039725	pe	0.017622445	64	0.46	RTEL1
rtel-1-a1h5-hkt-f09-r2-c5_S1068_.processed.bam	1	G	0.011363667	0.163231603	0.200707312	0.199585801	pe	0.029081379	76	0.54	RTEL1
rtel-1-a1h5-hkt-f09-r2-c6_S1069_.processed.bam	1	G	0.010115041	0.169715237	0.205301307	0.204310662	pe	0.023360652	67	0.48	RTEL1
rtel-1-a1h5-hkt-f09-r3-c2_S1070_.processed.bam	1	G	0.009057155	0.178176499	0.206850112	0.205874983	pe	0.024161464	60	0.43	RTEL1
rtel-1-a1h5-hkt-f09-r3-c3_S1071_.processed.bam	1	G	0.00681135	0.202052005	0.212213828	0.211823588	pe	0.025864596	45	0.32	RTEL1
rtel-1-a1h5-hkt-f09-r3-c4_S1072_.processed.bam	1	G	0.007168234	0.195293708	0.211780569	0.21132572	pe	0.027720379	47	0.34	RTEL1
rtel-1-a1h5-hkt-f09-r3-c5_S1073_.processed.bam	1	G	0.009352133	0.173258084	0.205726562	0.205042196	pe	0.024766434	62	0.44	RTEL1
rtel-1-a1h5-hkt-f09-r4-c2_S1075_.processed.bam	1	G	0.007906552	0.185711765	0.209646351	0.20891197	pe	0.026552752	52	0.38	RTEL1
rtel-1-a1h5-hkt-f09-r5-c2_S1080_.processed.bam	1	G	0.007596839	0.196320283	0.213724646	0.213595371	pe	0.031677718	49	0.36	RTEL1
rtel-1-a1h5-hkt-f09-r5-c3_S1081_.processed.bam	1	G	0.009857379	0.169712475	0.20354629	0.202636333	pe	0.026763918	65	0.47	RTEL1
rtel-1-a1h5-hkt-f09-r5-c4_S1082_.processed.bam	1	G	0.008521816	0.182313889	0.207371635	0.206813687	pe	0.022097352	56	0.4	RTEL1
rtel-1-a1h5-hkt-f09-r5-c6_S1084_.processed.bam	1	G	0.008153938	0.176128469	0.207635662	0.20665535	pe	0.029130526	54	0.39	RTEL1
rtel-1-a1h5-hkt-f09-r6-c3_S1086_.processed.bam	1	G	0.005379178	0.21466931	0.216073934	0.216055072	pe	0.030175982	36	0.26	RTEL1
rtel-1-a1h5-hkt-f09-r6-c5_S1088_.processed.bam	1	G	0.007376226	0.189599105	0.207042041	0.206484839	pe	0.029521384	50	0.35	RTEL1
rtel-1-a1h5-hkt-f10-r2-c2_S1090_.processed.bam	1	G	0.004882875	0.227118749	0.22114397	0.220793993	pe	0.021770625	32	0.23	RTEL1
rtel-1-a1h5-hkt-f10-r3-c2_S1095_.processed.bam	1	G	0.008579021	0.177411964	0.209560493	0.209063696	pe	0.023750807	57	0.41	RTEL1
rtel-1-a1h5-hkt-f10-r3-c4_S1097_.processed.bam	1	G	0.005798537	0.199003527	0.214937301	0.214720181	pe	0.024845043	38	0.28	RTEL1
rtel-1-a1h5-hkt-f10-r3-c5_S1098_.processed.bam	1	G	0.010465657	0.170966849	0.203508196	0.202977891	pe	0.031070356	70	0.5	RTEL1
rtel-1-a1h5-hkt-f10-r3-c6_S1099_.processed.bam	1	G	0.006990267	0.195609411	0.213883843	0.213747885	pe	0.038478735	45	0.33	RTEL1
rtel-1-a1h5-hkt-f10-r4-c2_S1100_.processed.bam	1	G	0.010535036	0.163098568	0.203028835	0.202324987	pe	0.024148015	68	0.5	RTEL1
rtel-1-a1h5-hkt-f10-r4-c3_S1101_.processed.bam	1	G	0.010982197	0.165278399	0.202792119	0.202258928	pe	0.03140572	72	0.52	RTEL1
rtel-1-a1h5-hkt-f10-r4-c4_S1102_.processed.bam	1	G	0.008874068	0.173473156	0.20622194	0.205281314	pe	0.023302395	59	0.42	RTEL1
rtel-1-a1h5-hkt-f10-r4-c5_S1103_.processed.bam	1	G	0.006585441	0.202905	0.216441616	0.215699158	pe	0.027730918	43	0.31	RTEL1
