seqnames	start	end	width	strand	genoT	Extract.Name	ploidy	library
chr1	116637816	116827203	189388	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr10	13098436	13422457	324022	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr10	96711500	97091769	380270	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr12	81568570	81904492	335923	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr12	86745098	87430028	684931	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr13	22103855	22600649	496795	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr13	90938400	91409794	471395	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr14	80295006	80822083	527078	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr15	75751669	76079057	327389	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr16	16610765	17160195	549431	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr16	87317013	87519034	202022	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr17	81144791	81188493	43703	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr2	2285203	2563725	278523	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr2	43618486	43931804	313319	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr2	58644754	59130624	485871	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr2	67536752	68240606	703855	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr2	98620792	98883188	262397	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr2	125736374	126175033	438660	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr2	165538496	165860924	322429	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr2	220240038	220520991	280954	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr20	921364	1178618	257255	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr21	13981861	14498039	516179	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr22	46318211	46394786	76576	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr3	34278864	34853078	574215	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr3	77757203	78653933	896731	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr3	109171077	109538449	367373	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr3	131929796	132451946	522151	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr3	162599791	164451716	1851926	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr4	41820003	43007303	1187301	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr4	144864900	145547968	683069	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr5	52812446	53557876	745431	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr5	57954028	58606573	652546	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr5	142910265	143177828	267564	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr7	20785994	21281274	495281	*	wc-ww	NW150519-II_82	2	NW150519-II_82
chr7	32865623	33122606	256984	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chr7	44352055	44447467	95413	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr7	102882423	103410946	528524	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr7	122640138	123272241	632104	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr7	128426628	128846101	419474	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr8	11978610	13051363	1072754	*	cc-wc	NW150519-II_82	2	NW150519-II_82
chr9	24436513	25297027	860515	*	ww-wc	NW150519-II_82	2	NW150519-II_82
chrX	2749654	3338802	589149	*	wc-cc	NW150519-II_82	2	NW150519-II_82
chr1	170321198	170730106	408909	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr1	184630365	185324789	694425	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr1	208224999	208482778	257780	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr1	237720659	238512245	791587	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr10	60841637	61326816	485180	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr10	122438473	122546508	108036	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr11	15291625	15542527	250903	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr11	92249598	92743367	493770	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr11	103860500	105362937	1502438	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr11	118618420	118891429	273010	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr12	7453178	8196571	743394	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr12	59806326	60615906	809581	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr12	110652898	110986479	333582	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr13	32990619	33390299	399681	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr16	22302182	22763895	461714	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr17	15418324	15944669	526346	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr17	35297617	35776167	478551	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr18	6687124	6985137	298014	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr19	23991393	27694876	3703484	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr19	30637133	30811871	174739	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr19	35105114	35305734	200621	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr2	107933556	108327961	394406	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr2	227970832	228372240	401409	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr20	16352902	16520317	167416	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr21	36174049	36533377	359329	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr22	24796935	24901640	104706	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr3	9805704	9928208	122505	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr3	66186046	66421878	235833	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr3	119590655	120141367	550713	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr4	33731101	35021835	1290735	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr4	79388610	80265862	877253	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr5	119657574	119888023	230450	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr6	14711619	15069398	357780	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr6	50178592	50715786	537195	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr8	7083152	8382582	1299431	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chr8	88211918	88640276	428359	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr8	94054849	94464958	410110	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr8	121630819	122399149	768331	*	wc-cc	NW150519-II_83	2	NW150519-II_83
chr9	9559454	10763644	1204191	*	cc-wc	NW150519-II_83	2	NW150519-II_83
chr9	13512700	14032513	519814	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr9	26795325	27214862	419538	*	ww-wc	NW150519-II_83	2	NW150519-II_83
chrX	2629490	2897639	268150	*	wc-ww	NW150519-II_83	2	NW150519-II_83
chr1	167834521	167996463	161943	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr10	62754086	62974427	220342	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr10	96300859	96463387	162529	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr11	98573663	99046102	472440	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr12	45894434	46174284	279851	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr12	72698983	73030462	331480	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr12	119957512	120132674	175163	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr13	49424073	49636272	212200	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr13	78877513	79307903	430391	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr15	78364043	78624245	260203	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr16	5874258	5977398	103141	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr16	73423345	73606718	183374	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr17	61590135	62124492	534358	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr2	30846860	30992043	145184	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr2	60110446	60303092	192647	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr2	85635927	85761769	125843	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr2	144345357	144571756	226400	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr2	164511437	165019572	508136	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr2	174810523	175059429	248907	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr2	233119834	233437387	317554	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr3	141920832	142826473	905642	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr3	173010747	173570405	559659	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr4	87662123	88002695	340573	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr4	123299012	123541315	242304	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr5	33931492	34489738	558247	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr5	83182149	83593023	410875	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr6	20881036	21262780	381745	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr6	146455292	146845386	390095	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr7	34681366	34877897	196532	*	ww-wc	NW150519-II_86	2	NW150519-II_86
chr7	37990628	38317792	327165	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr7	70297260	70526128	228869	*	cc-wc	NW150519-II_86	2	NW150519-II_86
chr7	143395575	144436672	1041098	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr9	7261680	7680852	419173	*	wc-ww	NW150519-II_86	2	NW150519-II_86
chr9	96127607	96253909	126303	*	wc-cc	NW150519-II_86	2	NW150519-II_86
chr1	198755039	199035518	280480	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr1	206134116	206420620	286505	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr10	93256433	93335021	78589	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr11	28740442	29253718	513277	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chr12	42133611	42557180	423570	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr12	50766731	50973393	206663	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr12	83584671	83823838	239168	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr13	108768175	108888080	119906	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr16	13803733	13921431	117699	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr16	21350388	21688087	337700	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr18	44185926	44448928	263003	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr2	4042635	4119913	77279	*	cc-wc	NW150519-II_87	2	NW150519-II_87
chr2	29115381	29227402	112022	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr2	37886472	38123045	236574	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr2	164881729	165078685	196957	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr2	171848970	172235337	386368	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr2	218028514	218186452	157939	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr2	231651503	231714154	62652	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chr22	27564098	27596207	32110	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr3	6097504	6311775	214272	*	cc-wc	NW150519-II_87	2	NW150519-II_87
chr3	25903387	26043884	140498	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chr3	40587013	40666013	79001	*	cc-wc	NW150519-II_87	2	NW150519-II_87
chr3	63382269	63499679	117411	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr3	138357266	138455212	97947	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr4	18388307	18460160	71854	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr4	133309556	133586967	277412	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr4	146496593	146638813	142221	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr4	162586175	162773506	187332	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr5	64100263	64331250	230988	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr5	118277672	118486468	208797	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr6	46401582	46505442	103861	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr6	71618132	71740665	122534	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chr7	25331244	25430706	99463	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chr7	51907515	52171589	264075	*	cc-wc	NW150519-II_87	2	NW150519-II_87
chr7	70768160	70870625	102466	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr8	36813984	36991321	177338	*	ww-wc	NW150519-II_87	2	NW150519-II_87
chr8	71677240	71903222	225983	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chr9	104927730	105385667	457938	*	cc-wc	NW150519-II_87	2	NW150519-II_87
chr9	130498926	130666495	167570	*	wc-cc	NW150519-II_87	2	NW150519-II_87
chrX	2692878	2837238	144361	*	wc-ww	NW150519-II_87	2	NW150519-II_87
chr10	7854559	8376417	521859	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr10	36147737	36732851	585115	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr10	100879339	101258303	378965	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr11	69049729	69234636	184908	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr11	84486181	85420617	934437	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr11	94560452	94943618	383167	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr12	17810476	18830672	1020197	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr12	52772066	53058415	286350	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr14	93497170	93774967	277798	*	wc-cc	NW150519-II_88	2	NW150519-II_88
chr16	80608520	80895049	286530	*	cc-wc	NW150519-II_88	2	NW150519-II_88
chr17	7861105	8294743	433639	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr18	31738961	33750077	2011117	*	cc-wc	NW150519-II_88	2	NW150519-II_88
chr19	52516203	52986501	470299	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr2	179916098	181513264	1597167	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr20	3047011	3466365	419355	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr20	6701317	7622751	921435	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr21	23917953	25564656	1646704	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr3	42509818	43008991	499174	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr3	45343350	45778884	435535	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr3	111284698	111593904	309207	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr3	147154224	148337707	1183484	*	wc-cc	NW150519-II_88	2	NW150519-II_88
chr4	3830161	4164708	334548	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr4	140714060	141396096	682037	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr4	184002685	184441994	439310	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr5	78957667	79961752	1004086	*	cc-wc	NW150519-II_88	2	NW150519-II_88
chr6	25213166	27543587	2330422	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr6	153542933	154992481	1449549	*	ww-wc	NW150519-II_88	2	NW150519-II_88
chr7	35268616	36070628	802013	*	cc-wc	NW150519-II_88	2	NW150519-II_88
chr8	11874710	13379837	1505128	*	cc-wc	NW150519-II_88	2	NW150519-II_88
chr9	122888728	123422856	534129	*	wc-ww	NW150519-II_88	2	NW150519-II_88
chr1	27074741	27173372	98632	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr1	34916177	35548895	632719	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr11	46542098	46826337	284240	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr11	118142751	118307650	164900	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr12	26074682	26436255	361574	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr13	93628198	94006624	378427	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr14	57422381	57655423	233043	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr15	72967997	73232868	264872	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr2	6764401	6924431	160031	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr2	60996923	61735820	738898	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr2	146316592	146980503	663912	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr20	3296763	3652925	356163	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr3	2721399	3062705	341307	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr3	123154611	123326185	171575	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr3	144870045	145552171	682127	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr4	62392971	63144703	751733	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr4	76478733	76640859	162127	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr4	97098343	97577617	479275	*	ww-wc	NW150519-II_89	2	NW150519-II_89
chr5	101561757	102017158	455402	*	cc-wc	NW150519-II_89	2	NW150519-II_89
chr5	117935500	118368980	433481	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr6	41670489	41811331	140843	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr6	116487336	117214606	727271	*	ww-wc	NW150519-II_89	2	NW150519-II_89
chr6	129604547	129837494	232948	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr7	46571553	46773276	201724	*	wc-ww	NW150519-II_89	2	NW150519-II_89
chr7	158041224	158176173	134950	*	ww-wc	NW150519-II_89	2	NW150519-II_89
chrX	3094233	4633461	1539229	*	wc-cc	NW150519-II_89	2	NW150519-II_89
chr1	161166688	161601544	434857	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr1	233638748	233791934	153187	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr10	112347108	112676326	329219	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr10	115861101	116186367	325267	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr11	95455940	95854522	398583	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr11	103891668	104985012	1093345	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr11	118652825	118901054	248230	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr12	26289765	26504793	215029	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr12	76271797	76691439	419643	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr12	105084868	105263097	178230	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr14	45134523	45554850	420328	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr14	104794788	104925457	130670	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr15	33536035	33725787	189753	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr16	17334334	17845108	510775	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr18	54638209	54966760	328552	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr18	63467754	63782521	314768	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr18	73762389	73868612	106224	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr19	10829451	11106960	277510	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr2	8278902	8685834	406933	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr2	130351356	130883281	531926	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr2	208416682	208731247	314566	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr2	225763929	225943995	180067	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr20	3505988	3695452	189465	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr21	20771844	21862539	1090696	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr22	37993623	38143074	149452	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr3	14819766	14927062	107297	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr3	31453354	31777395	324042	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr3	57376622	57919983	543362	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr3	109835506	110367456	531951	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr4	6501408	6599852	98445	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr4	137975131	138300827	325697	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr5	117279430	117672905	393476	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr6	17813832	18033817	219986	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr6	20800949	21233326	432378	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr6	36267228	36621237	354010	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr6	54573892	55369480	795589	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr6	100244616	100743038	498423	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr6	159892901	160022688	129788	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr7	3350004	3844502	494499	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chr7	6571489	6905986	334498	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr7	32299194	32418343	119150	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr8	32400102	32776283	376182	*	cc-wc	NW150519-II_90	2	NW150519-II_90
chr8	129589978	129832386	242409	*	wc-cc	NW150519-II_90	2	NW150519-II_90
chr9	124493418	124818885	325468	*	ww-wc	NW150519-II_90	2	NW150519-II_90
chrX	2601092	2944843	343752	*	wc-ww	NW150519-II_90	2	NW150519-II_90
chr10	126142030	126483753	341724	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr10	131758046	131909181	151136	*	cc-wc	NW150519-II_91	2	NW150519-II_91
chr11	84709733	85264233	554501	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr12	23027542	23389410	361869	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr13	101463318	102051484	588167	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr14	29072393	29960667	888275	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr14	68686227	69143179	456953	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr15	33795160	34186264	391105	*	cc-wc	NW150519-II_91	2	NW150519-II_91
chr15	86337027	87302412	965386	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr16	58421635	60381935	1960301	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr16	65601272	65989750	388479	*	cc-wc	NW150519-II_91	2	NW150519-II_91
chr17	39245303	39695728	450426	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr17	47814977	48056391	241415	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr19	16956121	17269124	313004	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr2	6413442	6792498	379057	*	cc-wc	NW150519-II_91	2	NW150519-II_91
chr2	47786649	48069213	282565	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr2	55937530	56176638	239109	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr2	79027740	79387825	360086	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr2	83729980	84073210	343231	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr2	144533365	144819643	286279	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr20	8812489	10129620	1317132	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr3	72692121	73600341	908221	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr3	126211838	126441693	229856	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr4	27909550	34038679	6129130	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr4	108644845	108940257	295413	*	cc-wc	NW150519-II_91	2	NW150519-II_91
chr4	186345979	186675772	329794	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr5	23783235	24751856	968622	*	cc-wc	NW150519-II_91	2	NW150519-II_91
chr5	69019844	71583309	2563466	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr5	89189485	90136605	947121	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr5	175779846	175878373	98528	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr6	104416223	104714363	298141	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr6	141069256	141507705	438450	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr7	28313290	28747924	434635	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr7	30971489	31058528	87040	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr7	102879036	103536527	657492	*	wc-ww	NW150519-II_91	2	NW150519-II_91
chr8	11913121	12573639	660519	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chr9	31215055	32027704	812650	*	ww-wc	NW150519-II_91	2	NW150519-II_91
chrX	1074812	1303925	229114	*	wc-cc	NW150519-II_91	2	NW150519-II_91
chr1	11771688	11874942	103255	*	wc-cc	NW150519-II_92	2	NW150519-II_92
chr1	50250528	50354796	104269	*	cc-wc	NW150519-II_92	2	NW150519-II_92
chr1	175460311	175828466	368156	*	wc-ww	NW150519-II_92	2	NW150519-II_92
chr10	20802965	21278344	475380	*	cc-wc	NW150519-II_92	2	NW150519-II_92
chr10	28924918	29301509	376592	*	wc-ww	NW150519-II_92	2	NW150519-II_92
chr12	10187287	10755347	568061	*	wc-cc	NW150519-II_92	2	NW150519-II_92
chr12	19936822	20352137	415316	*	cc-wc	NW150519-II_92	2	NW150519-II_92
chr12	83826707	84363560	536854	*	wc-cc	NW150519-II_92	2	NW150519-II_92
chr13	73381792	73707657	325866	*	cc-wc	NW150519-II_92	2	NW150519-II_92
chr14	87858762	88137329	278568	*	wc-ww	NW150519-II_92	2	NW150519-II_92
chr15	83499183	83699524	200342	*	ww-wc	NW150519-II_92	2	NW150519-II_92
chr15	89455252	89616874	161623	*	wc-ww	NW150519-II_92	2	NW150519-II_92
chr16	28821145	28956033	134889	*	wc-cc	NW150519-II_92	2	NW150519-II_92
chr17	55886395	55989104	102710	*	wc-cc	NW150519-II_92	2	NW150519-II_92
